sensor_ts_us,system_ts_us
295553945,1754259127085235.5
295587264,1754259127121953.5
295620621,1754259127153864.5
295653936,1754259127185441.5
295687250,1754259127229379.2
295720565,1754259127251265.2
295753874,1754259127286584.5
295787171,1754259127318729.2
295820515,1754259127351068.8
295853807,1754259127385090.2
295887124,1754259127430009.0
295920443,1754259127461392.2
295953760,1754259127485379.2
295987114,1754259127517808.8
296020422,1754259127551118.5
296053745,1754259127585224.8
296087070,1754259127625472.0
296120357,1754259127661913.8
296153681,1754259127689581.0
296186984,1754259127718578.0
296220304,1754259127751002.8
296253621,1754259127784909.8
296286938,1754259127821243.0
296320256,1754259127853287.8
296353576,1754259127885899.5
296386902,1754259127930576.5
296420219,1754259127953682.8
296453527,1754259127984831.8
296486874,1754259128019398.5
296520163,1754259128054399.0
296553510,1754259128088525.8
296586799,1754259128153849.0
296620152,1754259128172673.5
296653439,1754259128196896.8
296686773,1754259128222975.8
296720089,1754259128250957.2
296753388,1754259128293758.8
296786707,1754259128326819.2
296820078,1754259128357483.8
296853370,1754259128386864.8
296886659,1754259128428452.5
296919976,1754259128453740.0
296953296,1754259128492762.5
296986614,1754259128526489.5
297019940,1754259128555466.0
297053424,1754259128590583.5
297086573,1754259128639421.0
297119892,1754259128664605.5
297153216,1754259128700331.5
297186528,1754259128740009.0
297219852,1754259128769831.5
297253156,1754259128844344.0
297286511,1754259128865078.8
297319828,1754259128888632.5
297353136,1754259128908543.5
297386427,1754259128933485.2
297419743,1754259129003190.8
297453100,1754259129026955.0
297486420,1754259129053344.0
297519699,1754259129083468.0
297553037,1754259129097022.8
297586355,1754259129136254.8
297619684,1754259129176398.0
297653006,1754259129200663.8
297686313,1754259129228323.2
297719606,1754259129261733.0
297752952,1754259129290580.8
297786279,1754259129323567.8
297819559,1754259129365476.5
297852909,1754259129413064.2
297886225,1754259129421070.8
297919513,1754259129458950.2
297952860,1754259129505430.0
297986149,1754259129528507.2
298019465,1754259129569361.2
298052786,1754259129587057.0
298086126,1754259129620698.0
298119443,1754259129657456.8
298152763,1754259129689269.8
298186094,1754259129725304.2
298219413,1754259129757532.5
298252719,1754259129793502.0
298286010,1754259129817100.2
298319326,1754259129850459.8
298352670,1754259129883256.8
298385962,1754259129916718.2
298419318,1754259129957812.5
298452619,1754259129989513.2
298485915,1754259130023965.5
298519233,1754259130050689.2
298552551,1754259130124558.5
298585894,1754259130147721.5
298619239,1754259130172987.2
298652523,1754259130190634.5
298685863,1754259130236380.5
298719173,1754259130272732.8
298752489,1754259130308016.5
298785809,1754259130336549.5
298819124,1754259130381523.2
298852443,1754259130406720.5
298885773,1754259130448911.2
298919094,1754259130462684.5
298952399,1754259130496623.0
298985728,1754259130540852.8
299019012,1754259130566353.0
299052339,1754259130602317.5
299085638,1754259130633757.5
299118991,1754259130659567.0
299152302,1754259130692724.2
299185607,1754259130718441.2
299218942,1754259130757782.5
299252247,1754259130799755.2
299285583,1754259130841125.8
299318889,1754259130880835.0
299352206,1754259130912990.5
299385530,1754259130922097.2
299418852,1754259130957932.8
299452136,1754259130992609.2
299485453,1754259131018607.0
299518796,1754259131057537.0
299552099,1754259131087938.5
299585404,1754259131121578.5
299618722,1754259131164484.0
299652051,1754259131185980.2
299685395,1754259131218892.5
299718676,1754259131285894.2
299752017,1754259131297971.2
299785336,1754259131324747.0
299818651,1754259131360406.8
299851948,1754259131382474.5
299885296,1754259131427382.8
299918590,1754259131465313.2
299951904,1754259131501439.5
299985248,1754259131552382.8
300018538,1754259131568702.5
300051880,1754259131585916.0
300085199,1754259131624795.5
300118527,1754259131669353.5
300151812,1754259131690399.0
300185129,1754259131744820.8
300218486,1754259131762532.8
300251772,1754259131797923.0
300285107,1754259131818309.0
300318398,1754259131864204.8
300351753,1754259131883316.2
300385061,1754259131924581.5
300418352,1754259131949079.5
300451702,1754259131993851.0
300484988,1754259132025533.2
300518306,1754259132049359.8
300551622,1754259132082303.8
300584971,1754259132129849.8
300618259,1754259132155339.5
300651607,1754259132182088.2
300684894,1754259132221553.8
300718233,1754259132256620.5
300751559,1754259132282004.0
300784878,1754259132336670.8
300818168,1754259132353849.8
300851483,1754259132386381.5
300884828,1754259132417698.5
300918153,1754259132461270.8
300951437,1754259132486697.2
300984754,1754259132524791.2
301018095,1754259132552784.5
301051391,1754259132592650.8
301084739,1754259132622141.8
301118053,1754259132661953.0
301151348,1754259132684927.2
301184691,1754259132718134.2
301217980,1754259132780734.5
301251304,1754259132820345.0
301284629,1754259132865293.5
301317965,1754259132880836.8
301351276,1754259132900672.5
301384611,1754259132934418.0
301417887,1754259132961231.0
301451242,1754259132988982.0
301484556,1754259133019299.0
301517878,1754259133049047.5
301551161,1754259133097291.0
301584503,1754259133122730.5
301617837,1754259133168181.8
301651147,1754259133188438.5
301684485,1754259133220375.0
301717756,1754259133250552.8
301751078,1754259133301100.2
301784409,1754259133332268.0
301817737,1754259133365042.8
301851051,1754259133388919.5
301884365,1754259133419012.5
301917685,1754259133450863.2
301950972,1754259133484936.0
301984314,1754259133517034.0
302017636,1754259133548956.8
302050957,1754259133584825.5
302084278,1754259133615757.0
302117579,1754259133649807.8
302150921,1754259133681422.0
302184221,1754259133715011.0
302217517,1754259133752452.0
302250833,1754259133781522.5
302284169,1754259133820439.5
302317469,1754259133853476.2
302350789,1754259133881996.8
302384125,1754259133917837.2
302417451,1754259133950105.2
302450741,1754259133982794.2
302484059,1754259134016500.0
302517416,1754259134084293.2
302550731,1754259134104755.5
302584046,1754259134121066.2
302617347,1754259134195002.0
302650681,1754259134209368.5
302684004,1754259134239062.2
302717317,1754259134276928.5
302750645,1754259134300690.0
302783951,1754259134329787.8
302817244,1754259134364338.0
302850602,1754259134388459.2
302883904,1754259134436826.5
302917194,1754259134463018.5
302950542,1754259134498755.8
302983854,1754259134532542.8
303017147,1754259134568903.2
303050506,1754259134594026.5
303083781,1754259134640508.0
303117140,1754259134661586.5
303150417,1754259134694525.8
303183733,1754259134729107.0
303217076,1754259134749781.5
303250387,1754259134789408.5
303283721,1754259134814149.8
303317014,1754259134850371.0
303350352,1754259134890791.2
303383641,1754259134918348.2
303416959,1754259134956504.8
303450292,1754259134988842.0
303483595,1754259135023173.5
303516913,1754259135055156.5
303550259,1754259135121513.8
303583564,1754259135132635.5
303616899,1754259135154029.2
303650208,1754259135189573.0
303683529,1754259135256436.8
303716848,1754259135294982.0
303750174,1754259135307600.0
303783461,1754259135324330.8
303816776,1754259135355971.2
303850091,1754259135403635.5
303883439,1754259135419328.0
303916727,1754259135454455.2
303950044,1754259135481366.0
303983386,1754259135546016.8
304016696,1754259135556856.8
304050026,1754259135582344.5
304083356,1754259135633374.5
304116666,1754259135650569.0
304149952,1754259135696854.5
304183271,1754259135724393.8
304216625,1754259135764864.0
304249905,1754259135792379.0
304283222,1754259135819082.8
304316546,1754259135896399.5
304349868,1754259135928298.0
304383183,1754259135966415.5
304416502,1754259136012094.2
304449820,1754259136025572.2
304483135,1754259136050385.2
304516481,1754259136060617.0
304549767,1754259136086963.0
304583092,1754259136162217.5
304616431,1754259136212957.8
304649749,1754259136261233.0
304683044,1754259136273440.0
304716362,1754259136293604.8
304749673,1754259136315076.5
304783019,1754259136325431.0
304816342,1754259136354869.5
304849627,1754259136380191.8
304882945,1754259136421679.2
304916262,1754259136447827.0
304949579,1754259136481635.8
304982897,1754259136524967.0
305016233,1754259136553821.8
305049534,1754259136580841.2
305082892,1754259136625668.5
305116202,1754259136661551.5
305149525,1754259136700484.8
305182809,1754259136714275.8
305216152,1754259136750329.0
305249467,1754259136785393.0
305282794,1754259136817613.2
305316095,1754259136846796.2
305349395,1754259136881386.5
305382742,1754259136915931.2
305416033,1754259136955080.8
305449349,1754259136993147.8
305482666,1754259137014929.0
305515986,1754259137061193.5
305549303,1754259137080271.2
305582655,1754259137113811.2
305615971,1754259137146625.2
305649284,1754259137182513.8
305682573,1754259137217670.0
305715891,1754259137262071.0
305749234,1754259137282625.5
305782528,1754259137319151.2
305815878,1754259137346753.0
305849163,1754259137386131.0
305882513,1754259137413314.5
305915831,1754259137456771.5
305949152,1754259137504788.2
305982473,1754259137518635.0
306015781,1754259137546058.5
306049071,1754259137600792.5
306082390,1754259137637100.0
306115733,1754259137661296.5
306149060,1754259137681688.5
306182376,1754259137713009.5
306215695,1754259137749572.2
306249006,1754259137784220.2
306282296,1754259137818505.0
306315614,1754259137882383.2
306348959,1754259137899939.8
306382251,1754259137921601.2
306415601,1754259137991722.5
306448906,1754259138005262.8
306482209,1754259138029953.5
306515561,1754259138056231.2
306548872,1754259138102348.2
306582197,1754259138113665.5
306615527,1754259138160606.8
306648792,1754259138205579.2
306682151,1754259138239298.0
306715435,1754259138280329.0
306748777,1754259138295767.8
306782099,1754259138334532.5
306815426,1754259138374302.2
306848712,1754259138424807.2
306882036,1754259138465694.5
306915369,1754259138489156.0
306948657,1754259138514290.5
306981976,1754259138528421.8
307015335,1754259138572948.2
307048639,1754259138600899.8
307081934,1754259138635317.2
307115278,1754259138655493.8
307148595,1754259138688617.2
307181879,1754259138745856.8
307215204,1754259138761500.2
307248530,1754259138788895.8
307281837,1754259138839470.5
307315159,1754259138877308.0
307348491,1754259138892789.2
307381798,1754259138924389.2
307415129,1754259138948177.0
307448428,1754259138995859.8
307481747,1754259139024580.8
307515057,1754259139060491.5
307548386,1754259139084456.8
307581693,1754259139121456.2
307615038,1754259139151884.0
307648357,1754259139178849.5
307681668,1754259139212118.8
307715001,1754259139246236.5
307748282,1754259139278711.8
307781600,1754259139314190.2
307814922,1754259139356260.2
307848235,1754259139379109.8
307881585,1754259139413634.2
307914870,1754259139447048.8
307948188,1754259139482048.5
307981508,1754259139514600.2
308014857,1754259139547762.8
308048167,1754259139590917.8
308081495,1754259139614602.2
308114809,1754259139651190.8
308148117,1754259139678876.5
308181442,1754259139712427.5
308214733,1754259139749598.2
308248072,1754259139788875.0
308281368,1754259139814422.2
308314719,1754259139860606.0
308348028,1754259139878894.8
308381352,1754259139916339.5
308414684,1754259139950051.8
308447958,1754259139984787.2
308481286,1754259140032436.2
308514616,1754259140050496.2
308547920,1754259140097472.2
308581230,1754259140146929.8
308614547,1754259140166811.2
308647880,1754259140198977.5
308681187,1754259140218203.5
308714528,1754259140246438.5
308747823,1754259140278688.8
308781143,1754259140319711.8
308814455,1754259140360752.0
308847783,1754259140395028.0
308881122,1754259140432831.2
308914435,1754259140469709.2
308947726,1754259140500845.0
308981080,1754259140527429.5
309014400,1754259140556650.8
309047680,1754259140591416.5
309081035,1754259140619416.0
309114315,1754259140652237.5
309147665,1754259140685980.0
309180985,1754259140712162.0
309214269,1754259140752748.0
309247596,1754259140786063.8
309280913,1754259140830534.5
309314268,1754259140860804.2
309347569,1754259140917338.2
309380868,1754259140938715.0
309414177,1754259140970030.8
309447515,1754259140991765.0
309480838,1754259141031293.0
309514172,1754259141062968.0
309547489,1754259141092465.2
309580798,1754259141138603.2
309614119,1754259141159458.2
309647423,1754259141180691.0
309680754,1754259141260258.8
309714074,1754259141286728.8
309747386,1754259141306628.8
309780708,1754259141325111.8
309814018,1754259141346525.0
309847308,1754259141378381.5
309880626,1754259141411002.0
309913946,1754259141445169.8
309947289,1754259141490417.8
309980588,1754259141514067.0
310013897,1754259141549461.2
310047253,1754259141586484.2
310080560,1754259141611781.8
310113878,1754259141644940.5
310147217,1754259141686019.5
310180487,1754259141712205.8
310213841,1754259141745014.2
310247162,1754259141781496.2
310280442,1754259141821276.8
310313794,1754259141846123.8
310347112,1754259141892718.0
310380428,1754259141924615.8
310413713,1754259141946293.0
310447029,1754259141994284.8
310480367,1754259142010703.0
310513704,1754259142049804.2
310546986,1754259142081610.5
310580325,1754259142124378.8
310613666,1754259142153398.5
310646970,1754259142179270.0
310680275,1754259142210764.8
310713572,1754259142246045.5
310746890,1754259142297024.0
310780214,1754259142361207.2
310813530,1754259142394218.8
310846879,1754259142454251.5
310880196,1754259142486189.8
310913489,1754259142528615.2
310946827,1754259142554288.0
310980126,1754259142573520.5
311013439,1754259142622081.8
311046792,1754259142649981.5
311113425,1754259142690426.2
311146742,1754259142746132.8
311180064,1754259142783911.5
311213350,1754259142819157.2
311246700,1754259142830114.8
311280010,1754259142853128.2
311313319,1754259142893536.0
311346650,1754259142947332.8
311379963,1754259143002423.0
311413285,1754259143025482.2
311446608,1754259143053555.0
311479893,1754259143084139.5
311513203,1754259143101883.0
311546540,1754259143132351.8
311579847,1754259143141837.0
311613165,1754259143175320.8
311646499,1754259143195917.2
311679822,1754259143214843.8
311713109,1754259143261511.2
311746454,1754259143285918.2
311779767,1754259143328496.2
311813064,1754259143350537.8
311846408,1754259143377029.8
311879710,1754259143410553.8
311913021,1754259143449542.2
311946365,1754259143493046.5
311979683,1754259143510850.2
312012976,1754259143547013.2
312046322,1754259143583926.2
312079615,1754259143616278.2
312112929,1754259143684734.5
312146248,1754259143724782.8
312179592,1754259143759781.0
312212901,1754259143781648.2
312246219,1754259143813006.5
312279547,1754259143825866.0
312312856,1754259143848762.0
312346150,1754259143881467.0
312379480,1754259143925513.5
312412816,1754259143946593.5
312446112,1754259143992981.2
312479440,1754259144017566.0
312512745,1754259144052536.5
312546059,1754259144100154.2
312579374,1754259144124298.5
312612693,1754259144143137.2
312646042,1754259144180442.8
312679372,1754259144209990.8
312712647,1754259144257065.5
312745991,1754259144278580.0
312779315,1754259144311420.8
312812632,1754259144354196.0
312845918,1754259144378761.2
312879265,1754259144410875.5
312912583,1754259144463114.8
312945907,1754259144485596.8
312979190,1754259144517541.8
313012508,1754259144546655.5
313045825,1754259144592222.5
313079181,1754259144611761.8
313112524,1754259144652866.2
313145814,1754259144689231.2
313179130,1754259144710240.8
313212416,1754259144752174.5
313245746,1754259144784807.2
313279090,1754259144821509.5
313312394,1754259144842941.8
313345700,1754259144912581.8
313379049,1754259144923254.8
313412350,1754259144976521.0
313445669,1754259144993578.2
313478959,1754259145020944.8
313512303,1754259145065255.0
313545602,1754259145079109.8
313578912,1754259145119744.5
313612243,1754259145161694.8
313645564,1754259145175976.8
313678873,1754259145210916.0
313712202,1754259145249670.5
313745539,1754259145286094.5
313778819,1754259145318315.0
313812159,1754259145391259.8
313845458,1754259145432412.8
313878792,1754259145468816.0
313912101,1754259145491111.8
313945445,1754259145513934.0
313978758,1754259145547862.8
314012065,1754259145573325.8
314045389,1754259145591197.0
314078733,1754259145620702.0
314112006,1754259145656731.8
314145347,1754259145713445.5
314178673,1754259145754188.5
314211989,1754259145772720.2
314245272,1754259145809451.8
314278614,1754259145850793.0
314311918,1754259145879977.5
314345248,1754259145898077.8
314378579,1754259145924406.5
314411893,1754259145960330.8
314445217,1754259145992251.8
314478523,1754259146028523.5
314511834,1754259146067881.8
314545142,1754259146096774.8
314578454,1754259146109229.8
314611781,1754259146146777.8
314645105,1754259146175696.8
314678435,1754259146208947.0
314711748,1754259146242682.5
314745038,1754259146289084.5
314778356,1754259146317649.2
314811706,1754259146346083.0
314844998,1754259146397625.5
314878313,1754259146422425.8
314911637,1754259146459478.5
314944968,1754259146496902.8
314978271,1754259146521126.0
315011621,1754259146573115.0
315044906,1754259146641197.8
315078226,1754259146682851.8
315111540,1754259146730752.8
315144888,1754259146751274.2
315178177,1754259146786673.5
315211502,1754259146824813.2
315244843,1754259146845291.5
315278133,1754259146860778.5
315311474,1754259146887073.8
315344791,1754259146912953.5
315378078,1754259146932776.0
315411395,1754259146949428.5
315444744,1754259146981519.8
315478031,1754259147013738.2
315511389,1754259147057909.0
315544691,1754259147089686.8
315578018,1754259147129372.5
315611304,1754259147148517.2
315644651,1754259147213015.2
315677949,1754259147229492.5
315711258,1754259147249709.2
315744574,1754259147283477.5
315777917,1754259147315254.2
315811233,1754259147347881.8
315844572,1754259147450339.5
315877881,1754259147467159.2
315911204,1754259147502436.8
315944517,1754259147516736.8
315977807,1754259147532983.2
316011131,1754259147568377.5
316044435,1754259147591973.5
316077778,1754259147609749.8
316111071,1754259147657666.5
316144389,1754259147688878.8
316177733,1754259147712821.8
316211035,1754259147750012.8
316244380,1754259147795434.5
316277694,1754259147838357.0
316311010,1754259147860759.2
316344304,1754259147882351.8
316377619,1754259147911136.8
316410964,1754259147943186.2
316444252,1754259147984327.0
316477602,1754259148009697.8
316510915,1754259148045657.5
316544231,1754259148074706.8
316577521,1754259148108688.0
316610874,1754259148142736.0
316644195,1754259148212625.5
316677496,1754259148222068.0
316710830,1754259148271502.5
316744142,1754259148290121.8
316777462,1754259148324147.0
316810747,1754259148353979.2
316844082,1754259148404687.5
316877415,1754259148424905.0
316910701,1754259148446687.2
316944026,1754259148503429.5
316977360,1754259148512515.5
317010654,1754259148545134.2
317043992,1754259148574407.2
317077318,1754259148609716.2
317110629,1754259148641163.5
317143925,1754259148674501.5
317177243,1754259148707672.0
317210563,1754259148742417.0
317243914,1754259148778342.2
317277226,1754259148821343.8
317310537,1754259148849388.8
317343834,1754259148911585.8
317377159,1754259148935005.8
317410479,1754259148954769.8
317443790,1754259148988842.2
317477133,1754259149017657.0
317510454,1754259149041107.5
317543770,1754259149074347.2
317577060,1754259149115311.5
317610377,1754259149142654.0
317643726,1754259149174273.5
317677012,1754259149212686.2
317710359,1754259149263840.8
317743653,1754259149327815.8
317776977,1754259149366032.2
317810311,1754259149401498.5
317843607,1754259149413612.0
317876961,1754259149441264.8
317910276,1754259149452683.5
317943563,1754259149481532.8
317976896,1754259149513872.8
318010192,1754259149549722.5
318043543,1754259149585590.5
318076828,1754259149607686.8
318110176,1754259149696698.5
318143467,1754259149728804.8
318176787,1754259149773885.5
318210146,1754259149791650.8
318243452,1754259149817904.5
318276743,1754259149832155.0
318310065,1754259149845984.2
318343373,1754259149886777.5
318376720,1754259149936611.8
318410041,1754259149963535.2
318443323,1754259149986825.5
318476641,1754259150007765.8
318509962,1754259150075503.0
318543302,1754259150100889.8
318576620,1754259150122397.0
318609941,1754259150156675.0
318643257,1754259150178638.8
318676550,1754259150207150.2
318709887,1754259150245399.0
318743209,1754259150281247.2
318776504,1754259150309978.8
318809853,1754259150346986.2
318843140,1754259150374505.0
318876476,1754259150407050.2
318909774,1754259150440684.8
318943092,1754259150475383.5
318976427,1754259150507139.0
319009727,1754259150571560.5
319043066,1754259150594430.8
319076391,1754259150612509.0
319109683,1754259150640516.8
319143008,1754259150677724.2
319176345,1754259150729597.2
319209636,1754259150744411.2
319242988,1754259150779691.2
319276296,1754259150817973.5
319309625,1754259150840202.0
319342908,1754259150874781.2
319376227,1754259150921328.2
319409575,1754259150946403.5
319442899,1754259150985308.5
319476199,1754259151006832.2
319509498,1754259151053452.0
319542817,1754259151084456.0
319576161,1754259151161352.0
319609493,1754259151185042.8
319642793,1754259151206071.5
319676118,1754259151222481.5
319709428,1754259151252824.2
319742752,1754259151281599.2
319776042,1754259151309430.2
319809389,1754259151348003.8
319842677,1754259151388874.2
319876012,1754259151416342.2
319909319,1754259151469299.5
319942642,1754259151492943.0
319975976,1754259151520507.0
320009289,1754259151589324.0
320042631,1754259151615594.0
320075940,1754259151647246.5
320109222,1754259151692359.8
320142584,1754259151722670.0
320175856,1754259151743278.8
320209179,1754259151754174.2
320242516,1754259151819292.8
320275815,1754259151848432.5
320309137,1754259151878604.2
320342483,1754259151912760.2
320375802,1754259151948201.0
320409098,1754259151980512.8
320442433,1754259152004887.2
320475752,1754259152042060.5
320509057,1754259152074652.0
320542351,1754259152092882.0
320575674,1754259152118415.0
320608998,1754259152186160.2
320642330,1754259152198401.5
320675664,1754259152216962.5
320708945,1754259152245284.2
320742268,1754259152320642.8
320775619,1754259152337274.0
320808914,1754259152351711.2
320842222,1754259152378940.5
320875533,1754259152457244.0
320908887,1754259152512970.2
320942214,1754259152543032.2
320975511,1754259152567113.5
321008809,1754259152592605.0
321042130,1754259152617534.2
321075445,1754259152648926.0
321108780,1754259152672778.8
321142090,1754259152694713.0
321175402,1754259152725666.2
321208738,1754259152745911.0
321242036,1754259152776421.8
321275372,1754259152820967.0
321308687,1754259152839008.8
321342016,1754259152874207.2
321375308,1754259152912779.0
321408625,1754259152952030.5
321441960,1754259152979679.5
321475254,1754259153006110.5
321508575,1754259153039121.0
321541890,1754259153074176.0
321575210,1754259153113298.5
321608529,1754259153148480.0
321641855,1754259153185945.5
321675185,1754259153238161.8
321708485,1754259153280607.0
321741806,1754259153305313.0
321775115,1754259153331025.8
321808463,1754259153346935.2
321841793,1754259153377946.0
321875101,1754259153440554.5
321908394,1754259153472154.2
321941710,1754259153496605.2
321975057,1754259153532071.2
322008354,1754259153542692.5
322041690,1754259153586750.5
322075006,1754259153609619.8
322108316,1754259153661504.8
322141614,1754259153676296.8
322174936,1754259153753598.0
322208252,1754259153783330.8
322241602,1754259153806044.5
322274914,1754259153820999.0
322308205,1754259153851631.0
322341523,1754259153879829.2
322374869,1754259153913296.2
322408182,1754259153953334.5
322441513,1754259153986338.5
322474829,1754259154018640.0
322508128,1754259154042593.5
322541427,1754259154077182.8
322574753,1754259154124247.0
322608069,1754259154138576.2
322641391,1754259154193376.0
322674700,1754259154225299.2
322708032,1754259154240161.5
322741343,1754259154312607.0
322774658,1754259154357222.2
322807997,1754259154405229.0
322841309,1754259154431069.5
322874613,1754259154446330.0
322907941,1754259154460783.0
322941247,1754259154480103.5
322974568,1754259154512272.2
323007878,1754259154548326.8
323041225,1754259154573042.8
323074540,1754259154621580.2
323107830,1754259154644883.8
323141150,1754259154676126.0
323174503,1754259154706756.5
323207818,1754259154743126.8
323241103,1754259154773216.2
323274423,1754259154809583.5
323307740,1754259154838678.8
323341057,1754259154874525.0
323374394,1754259154906550.8
323407731,1754259154938763.5
323441043,1754259154980223.8
323474355,1754259155011469.0
323507674,1754259155044026.2
323541000,1754259155071597.0
323574284,1754259155113490.5
323607632,1754259155140802.5
323640944,1754259155177636.2
323674236,1754259155206304.8
323707586,1754259155238299.8
323740873,1754259155277474.8
323774221,1754259155304803.2
323807508,1754259155341585.8
323840857,1754259155378532.0
323874146,1754259155406303.8
323907470,1754259155453614.0
323940807,1754259155485790.5
323974126,1754259155506813.5
324007420,1754259155538693.8
324040739,1754259155592448.0
324074054,1754259155611013.2
324107403,1754259155644212.8
324140720,1754259155689496.0
324174036,1754259155728976.8
324207352,1754259155749113.5
324240677,1754259155777360.8
324273986,1754259155812624.2
324307278,1754259155843124.5
324340622,1754259155885796.0
324373911,1754259155909722.5
324407286,1754259155945769.8
324440555,1754259155977782.5
324473865,1754259156013067.2
324507216,1754259156045471.0
324540525,1754259156078279.0
324573819,1754259156106313.8
324607138,1754259156141882.2
324640488,1754259156173797.0
324673777,1754259156217224.0
324707100,1754259156254493.8
324740418,1754259156281631.8
324773728,1754259156304247.5
324807046,1754259156357647.0
324840387,1754259156412009.5
324873715,1754259156434728.5
324907042,1754259156457866.0
324940329,1754259156496333.8
324973671,1754259156528875.2
325006973,1754259156566191.0
325040292,1754259156583984.2
325073612,1754259156610449.2
325106908,1754259156649399.5
325140255,1754259156681643.0
325173562,1754259156720327.8
325206885,1754259156756009.8
325240196,1754259156771035.5
325273497,1754259156816309.8
325306854,1754259156838548.2
325340135,1754259156890381.2
325373488,1754259156929181.2
325406777,1754259156959108.2
325440125,1754259156982400.0
325473405,1754259157049869.2
325506749,1754259157076477.2
325540073,1754259157103935.8
325573394,1754259157145275.5
325606716,1754259157166404.0
325639996,1754259157182507.2
325673323,1754259157211794.5
325706631,1754259157238201.2
325739985,1754259157270406.2
325773264,1754259157311357.2
325806585,1754259157345706.0
325839927,1754259157370833.5
325873248,1754259157429238.5
325906563,1754259157445948.0
325939888,1754259157470688.2
325973199,1754259157506230.8
326006518,1754259157543694.8
326039842,1754259157575622.8
326073160,1754259157603691.0
326106445,1754259157642297.2
326139763,1754259157670606.2
326173108,1754259157713211.0
326206399,1754259157752992.8
326239715,1754259157776703.0
326273061,1754259157814642.2
326306352,1754259157841904.5
326339670,1754259157912682.0
326372994,1754259157941414.8
326406336,1754259157961807.0
326439628,1754259157980286.2
326472955,1754259158003593.0
326506299,1754259158038512.5
326539585,1754259158089736.2
326572920,1754259158107340.0
326606224,1754259158144923.8
326639566,1754259158177429.0
326672886,1754259158203380.5
326706190,1754259158268988.2
326739517,1754259158287154.0
326772807,1754259158321157.0
326806151,1754259158336753.0
326839479,1754259158385644.0
326872773,1754259158427387.0
326906137,1754259158445344.5
326939393,1754259158478936.8
326972710,1754259158503065.2
327006030,1754259158539806.2
327039364,1754259158577300.2
327072682,1754259158613483.5
327106011,1754259158642657.2
327139300,1754259158670551.5
327172641,1754259158703076.0
327205936,1754259158744856.8
327239254,1754259158773962.2
327272608,1754259158817042.2
327305921,1754259158851853.5
327339226,1754259158870725.8
327372527,1754259158917394.5
327405868,1754259158946266.0
327439161,1754259158970620.8
327472506,1754259159003104.5
327505823,1754259159041106.2
327539153,1754259159076307.5
327572436,1754259159105873.8
327605754,1754259159139532.0
327639069,1754259159181376.2
327672387,1754259159214553.8
327705706,1754259159241726.8
327739063,1754259159273830.0
327772369,1754259159321462.2
327805689,1754259159340453.5
327839016,1754259159389382.8
327872302,1754259159425642.0
327905627,1754259159442124.5
327938934,1754259159473959.5
327972276,1754259159513810.2
328005597,1754259159539213.5
328038916,1754259159571184.8
328072204,1754259159602956.5
328105521,1754259159680920.0
328138870,1754259159689602.5
328172185,1754259159722790.0
328205505,1754259159769951.5
328238829,1754259159806484.5
328272146,1754259159839266.0
328305470,1754259159886933.8
328338778,1754259159905378.8
328372086,1754259159944382.0
328405393,1754259159961150.0
328438717,1754259159984489.5
328472035,1754259160009630.2
328505337,1754259160045491.5
328538677,1754259160072680.0
328572000,1754259160111823.0
328605289,1754259160136724.0
328638640,1754259160180824.8
328671955,1754259160209486.2
328705284,1754259160239460.0
328738615,1754259160276243.0
328771879,1754259160307445.5
328805196,1754259160338966.2
328838541,1754259160404343.8
328871854,1754259160436439.0
328905176,1754259160455258.8
328938478,1754259160470817.5
328971786,1754259160540774.0
329005129,1754259160558220.2
329038453,1754259160580459.8
329071740,1754259160609879.8
329105092,1754259160637060.5
329138403,1754259160689346.0
329171708,1754259160708603.8
329205014,1754259160739460.0
329238361,1754259160779137.5
329271648,1754259160818118.0
329304999,1754259160867791.5
329338311,1754259160904906.8
329371630,1754259160948974.5
329404952,1754259160965503.0
329438277,1754259160990598.0
329471563,1754259161016340.5
329504903,1754259161039300.5
329538192,1754259161072511.8
329571510,1754259161117443.8
329604831,1754259161150289.8
329638145,1754259161172767.0
329671465,1754259161211988.0
329704819,1754259161237730.0
329738124,1754259161274261.8
329771422,1754259161309474.8
329804742,1754259161348633.8
329838090,1754259161378852.2
329871403,1754259161408151.8
329904717,1754259161453894.8
329938044,1754259161475680.5
329971363,1754259161525600.5
330004648,1754259161544799.0
330037989,1754259161569986.8
330071280,1754259161606310.2
330104619,1754259161638589.2
330137943,1754259161668663.8
330171264,1754259161706176.2
330204575,1754259161737487.5
330237894,1754259161774097.8
330271186,1754259161809580.5
330304503,1754259161853513.2
330337848,1754259161876558.2
330371176,1754259161906389.8
330404490,1754259161940589.5
330437801,1754259161973350.8
330471122,1754259162009452.0
330504439,1754259162035004.2
330537729,1754259162073518.5
330571072,1754259162121623.0
330604380,1754259162144381.8
330637690,1754259162168275.5
330671041,1754259162211949.5
330704330,1754259162238575.5
330737662,1754259162271373.8
330770956,1754259162309567.8
330804286,1754259162338680.8
330837591,1754259162372407.0
330870932,1754259162415783.8
330904251,1754259162445414.0
330937544,1754259162474162.0
330970864,1754259162509860.5
331004180,1754259162535763.5
331037498,1754259162572718.2
331070858,1754259162602648.0
331104152,1754259162640379.8
331137453,1754259162677681.0
331170795,1754259162709365.2
331204100,1754259162737848.8
331237438,1754259162775652.5
331270724,1754259162802457.0
331304053,1754259162849286.2
331337386,1754259162888688.0
331370682,1754259162909475.2
