sensor_ts,system_ts
4723401279,1754204632032451.0
4723434598,1754204632065891.8
4723467916,1754204632099169.8
4723501236,1754204632132539.5
4723534554,1754204632165858.8
4723567870,1754204632199114.0
4723601189,1754204632232448.8
4723634509,1754204632265784.5
4723667825,1754204632299085.0
4723701144,1754204632332394.5
4723734462,1754204632365759.0
4723767780,1754204632398932.0
4723801098,1754204632432288.0
4723834417,1754204632465707.2
4723867735,1754204632498953.0
4723901054,1754204632532293.5
4723934373,1754204632565622.0
4723967691,1754204632599122.8
4724001007,1754204632632473.8
4724034326,1754204632665728.2
4724067645,1754204632698911.0
4724100965,1754204632732285.2
4724134282,1754204632765595.0
4724167599,1754204632798814.8
4724200919,1754204632832213.5
4724234238,1754204632865517.0
4724267555,1754204632898814.2
4724300875,1754204632932119.5
4724334190,1754204632965426.8
4724367509,1754204632998729.2
4724400828,1754204633032105.5
4724434144,1754204633065400.8
4724467463,1754204633098639.8
4724500782,1754204633132025.0
4724534100,1754204633165354.2
4724567418,1754204633198674.5
4724600738,1754204633232010.8
4724634055,1754204633265341.0
4724667372,1754204633298673.8
4724700692,1754204633331952.0
4724734010,1754204633365276.2
4724767327,1754204633398593.0
4724800645,1754204633431888.5
4724833964,1754204633465250.2
4724867285,1754204633498592.8
4724900602,1754204633532880.0
4724933920,1754204633565221.0
4724967237,1754204633598507.0
4725000556,1754204633631784.8
4725033874,1754204633665191.5
4725067192,1754204633698455.2
4725100511,1754204633731756.2
4725133828,1754204633766121.8
4725167146,1754204633798445.0
4725200467,1754204633832737.0
4725233783,1754204633865037.8
4725267101,1754204633898353.2
4725300420,1754204633931905.8
4725333738,1754204633965298.2
4725367056,1754204633998586.2
4725400375,1754204634032688.5
4725433693,1754204634065172.2
4725467012,1754204634098496.2
4725500330,1754204634131596.5
4725533649,1754204634164961.5
4725566966,1754204634198305.2
4725600285,1754204634231518.0
4725633604,1754204634264902.5
4725666921,1754204634298224.0
4725700240,1754204634332426.8
4725733558,1754204634364712.5
4725766876,1754204634398040.2
4725800195,1754204634431356.5
4725833512,1754204634465139.5
4725866832,1754204634498027.0
4725900150,1754204634532292.5
4725933467,1754204634564735.8
4725966786,1754204634597961.0
4726000105,1754204634631231.0
4726033421,1754204634664585.0
4726066741,1754204634698962.5
4726100059,1754204634731207.5
4726133376,1754204634764588.0
4726166694,1754204634797861.2
4726200013,1754204634831153.2
4726233333,1754204634864612.0
4726266648,1754204634897860.2
4726299966,1754204634931180.2
4726333285,1754204634964510.2
4726366603,1754204634997876.2
4726399921,1754204635031137.2
4726433238,1754204635064449.5
4726466559,1754204635097795.8
4726499876,1754204635131095.5
4726533194,1754204635165397.2
4726566511,1754204635197709.8
4726599832,1754204635231083.8
4726633149,1754204635264432.0
4726666468,1754204635297690.8
4726699786,1754204635331032.0
4726733105,1754204635364275.0
4726766422,1754204635397650.8
4726799740,1754204635430992.8
4726833060,1754204635464214.0
4726866376,1754204635497596.8
4726899695,1754204635530910.2
4726933014,1754204635564205.5
4726966332,1754204635597563.0
4726999650,1754204635630877.5
4727032968,1754204635664181.0
4727066288,1754204635697499.2
4727099606,1754204635730923.0
4727132924,1754204635764160.0
4727166240,1754204635797587.2
4727199559,1754204635830896.0
4727232877,1754204635864132.5
4727266195,1754204635897519.2
4727299513,1754204635930699.2
4727332833,1754204635963986.8
4727366150,1754204635997353.8
4727399468,1754204636031646.2
4727432789,1754204636064093.0
4727466106,1754204636097319.8
4727499422,1754204636130640.2
4727532742,1754204636163961.5
4727566061,1754204636197280.0
4727599377,1754204636230604.0
4727632698,1754204636263939.5
4727666016,1754204636298248.2
4727699332,1754204636330504.2
4727732651,1754204636363843.0
4727765970,1754204636397168.8
4727799288,1754204636430542.2
4727832607,1754204636463943.8
4727865925,1754204636497136.0
4727899242,1754204636530431.0
4727932563,1754204636564793.2
4727965879,1754204636597063.0
4727999197,1754204636630453.0
4728032516,1754204636663709.0
4728065833,1754204636696920.8
4728099153,1754204636730535.0
4728132474,1754204636763834.8
4728165788,1754204636797198.0
4728199105,1754204636830627.0
4728232427,1754204636863845.8
4728265746,1754204636897098.2
4728299060,1754204636930354.5
4728332382,1754204636963863.8
4728365698,1754204636997208.8
4728399016,1754204637030536.5
4728432333,1754204637063774.0
4728465650,1754204637096904.8
4728498971,1754204637130364.5
4728532288,1754204637163539.8
4728565605,1754204637196852.5
4728598925,1754204637230213.8
4728632242,1754204637263685.2
4728665563,1754204637296915.0
4728698878,1754204637330278.0
4728732199,1754204637363540.5
4728765514,1754204637396877.8
4728798832,1754204637430207.2
4728832153,1754204637463517.5
4728865470,1754204637496828.5
4728898789,1754204637530173.8
4728932108,1754204637563487.8
4728965425,1754204637596808.8
4728998744,1754204637630096.8
4729032063,1754204637663646.5
4729065379,1754204637696910.8
4729098699,1754204637730225.2
4729132015,1754204637763375.0
4729165335,1754204637796739.5
4729198651,1754204637829977.0
4729231972,1754204637863325.5
4729265290,1754204637896644.0
4729298606,1754204637929970.5
4729331924,1754204637963308.2
4729365244,1754204637996580.0
4729398561,1754204638029901.8
4729431879,1754204638063182.5
4729465199,1754204638096446.8
4729498517,1754204638129761.0
4729531834,1754204638164020.2
4729565155,1754204638196345.8
4729598471,1754204638229649.0
4729631791,1754204638264253.5
4729665107,1754204638296563.5
4729698425,1754204638329872.2
4729731745,1754204638364050.8
4729765062,1754204638396408.2
4729798381,1754204638429685.5
4729831698,1754204638463288.2
4729865018,1754204638497568.2
4729898334,1754204638530870.2
4729931654,1754204638562926.2
4729964972,1754204638597200.2
4729998289,1754204638629701.5
4730031609,1754204638663984.0
4730064926,1754204638696298.0
4730098246,1754204638730598.2
4730131562,1754204638762946.8
4730164882,1754204638797200.2
4730198199,1754204638829609.2
4730231519,1754204638864018.2
4730264839,1754204638896283.5
4730298154,1754204638930596.2
4730331473,1754204638962710.0
4730364793,1754204638997039.5
4730398108,1754204639029362.5
4730431427,1754204639062679.2
4730464746,1754204639097138.2
4730498063,1754204639129461.2
4730531381,1754204639162621.8
4730564701,1754204639196928.8
4730598020,1754204639229244.8
4730631336,1754204639262963.2
4730664657,1754204639296198.5
4730697972,1754204639330514.0
4730731290,1754204639362836.8
4730764612,1754204639396049.2
4730797927,1754204639429419.2
4730831245,1754204639463564.5
4730864566,1754204639495779.5
4730897882,1754204639529244.2
4730931202,1754204639562806.2
4730964519,1754204639596060.8
4730997837,1754204639629372.0
4731031154,1754204639662408.2
4731064474,1754204639696706.2
4731097792,1754204639728998.5
4731131110,1754204639762543.2
4731164429,1754204639795931.0
4731197746,1754204639829297.0
4731231064,1754204639862506.2
4731264382,1754204639895805.8
4731297701,1754204639929061.0
4731331021,1754204639962400.2
4731364339,1754204639995755.8
4731397656,1754204640029046.5
4731430975,1754204640062420.0
4731464294,1754204640095426.2
4731497611,1754204640128780.5
4731530929,1754204640163046.0
4731564248,1754204640195502.5
4731597567,1754204640228777.5
4731630884,1754204640262111.8
4731664202,1754204640295299.8
4731697521,1754204640328637.5
4731730837,1754204640361954.2
4731764157,1754204640395575.0
4731797475,1754204640428854.0
4731830794,1754204640462255.0
4731864114,1754204640495335.5
4731897431,1754204640529809.8
4731930747,1754204640562130.0
4731964068,1754204640595480.8
4731997386,1754204640628776.0
4732030703,1754204640662028.2
4732064021,1754204640696226.0
4732097339,1754204640728551.5
4732130659,1754204640762859.2
4732163976,1754204640795220.2
4732197293,1754204640828573.0
4732230614,1754204640861901.5
4732263930,1754204640895351.8
4732297249,1754204640928650.0
4732330568,1754204640962932.5
4732363884,1754204640995156.0
4732397203,1754204641028431.2
4732430521,1754204641061737.8
4732463839,1754204641095132.8
4732497159,1754204641128406.2
4732530475,1754204641162764.5
4732563795,1754204641195186.5
4732597113,1754204641228472.5
4732630432,1754204641261849.8
4732663748,1754204641295005.8
4732697068,1754204641328270.2
4732730385,1754204641361625.8
4732763704,1754204641395084.8
4732797023,1754204641428405.0
4732830339,1754204641461746.8
4732863659,1754204641494868.2
4732896978,1754204641528187.0
4732930295,1754204641561475.2
4732963614,1754204641594751.5
4732996933,1754204641628025.8
4733030250,1754204641661407.0
4733063568,1754204641694656.5
4733096887,1754204641727976.0
4733130206,1754204641761279.5
4733163522,1754204641794942.5
4733196840,1754204641828266.8
4733230157,1754204641861538.8
4733263478,1754204641894552.5
4733296796,1754204641927919.5
4733330115,1754204641962230.5
4733363433,1754204641994557.2
4733396751,1754204642027910.8
4733430070,1754204642061260.0
4733463385,1754204642094793.2
4733496704,1754204642128119.8
4733530022,1754204642161458.2
4733563340,1754204642194697.5
4733596658,1754204642227855.0
4733629977,1754204642261355.0
4733663295,1754204642294690.8
4733696613,1754204642327910.2
4733729931,1754204642361244.2
4733763250,1754204642394558.8
4733796570,1754204642427871.5
4733829887,1754204642461291.5
4733863207,1754204642494611.0
4733896523,1754204642527878.8
4733929843,1754204642561213.5
4733963160,1754204642594559.2
4733996481,1754204642627874.5
4734029797,1754204642661173.2
4734063115,1754204642695500.5
4734096434,1754204642727679.5
4734129752,1754204642760990.8
4734163070,1754204642794331.8
4734196388,1754204642827649.0
4734229707,1754204642861050.5
4734263025,1754204642894307.8
4734296342,1754204642927643.5
4734329659,1754204642960931.0
4734362978,1754204642994181.5
4734396298,1754204643027671.2
4734429616,1754204643060993.5
4734462934,1754204643094285.0
4734496253,1754204643127514.0
4734529569,1754204643161841.8
4734562887,1754204643194144.2
4734596208,1754204643227598.2
4734629526,1754204643260953.2
4734662843,1754204643294190.0
4734696162,1754204643327537.2
4734729481,1754204643360857.0
4734762798,1754204643394148.5
4734796115,1754204643428420.0
4734829435,1754204643460744.5
4734862754,1754204643493867.2
4734896070,1754204643527535.2
4734929390,1754204643560838.8
4734962708,1754204643594148.2
4734996027,1754204643627236.5
4735029344,1754204643660614.2
4735062663,1754204643693872.8
4735095981,1754204643727245.8
4735129299,1754204643760593.0
4735162615,1754204643794003.5
4735195935,1754204643827303.2
4735229253,1754204643860664.0
4735262572,1754204643893902.5
4735295888,1754204643927283.8
4735329209,1754204643960569.5
4735362525,1754204643993920.0
4735395844,1754204644027224.2
4735429163,1754204644060632.5
4735462480,1754204644093861.8
4735495798,1754204644127109.0
4735529119,1754204644160344.5
4735562437,1754204644193692.0
4735595753,1754204644227193.2
4735629071,1754204644260572.2
4735662389,1754204644293893.8
4735695708,1754204644327258.0
4735729029,1754204644360315.2
4735762344,1754204644394700.8
4735795661,1754204644427020.8
4735828982,1754204644460497.5
4735862300,1754204644493528.8
4735895617,1754204644526965.5
4735928939,1754204644560294.0
4735962254,1754204644593585.5
4735995574,1754204644627027.8
4736028893,1754204644660049.0
4736062210,1754204644693370.8
4736095528,1754204644726738.2
4736128849,1754204644759978.0
4736162165,1754204644793253.8
4736195482,1754204644826640.8
4736228800,1754204644861718.2
4736262120,1754204644893562.0
4736295438,1754204644927903.2
4736328756,1754204644960023.0
4736362075,1754204644993307.5
4736395391,1754204645027651.5
4736428710,1754204645059915.5
4736462029,1754204645093257.5
4736495346,1754204645127612.2
4736528665,1754204645159788.8
4736561983,1754204645194143.8
4736595302,1754204645226404.2
4736628621,1754204645259847.5
4736661937,1754204645293290.8
4736695257,1754204645326459.8
4736728575,1754204645360690.8
4736761895,1754204645393065.2
4736795210,1754204645426386.8
4736828531,1754204645459813.5
4736861849,1754204645493111.8
4736895166,1754204645526443.2
4736928485,1754204645559659.8
4736961804,1754204645593041.8
4736995121,1754204645627342.2
4737028441,1754204645659754.2
4737061759,1754204645693058.2
4737095075,1754204645726328.8
4737128395,1754204645759822.0
4737161712,1754204645793118.2
4737195030,1754204645826407.2
4737228350,1754204645859756.5
4737261667,1754204645893054.2
4737294985,1754204645926375.2
4737328304,1754204645959694.5
4737361622,1754204645993066.2
4737394940,1754204646026318.5
4737428259,1754204646059722.2
4737461577,1754204646093004.8
4737494895,1754204646126296.2
4737528214,1754204646160744.0
4737561531,1754204646193127.8
4737594849,1754204646226411.5
4737628169,1754204646259601.0
4737661487,1754204646292885.0
4737694804,1754204646326193.2
4737728123,1754204646359495.0
4737761440,1754204646392773.0
4737794760,1754204646426059.8
4737828078,1754204646459575.5
4737861395,1754204646492972.2
4737894713,1754204646527259.2
4737928033,1754204646559607.2
4737961351,1754204646592770.8
4737994668,1754204646626073.8
4738027986,1754204646659341.8
4738061305,1754204646692831.2
4738094623,1754204646726101.2
4738127941,1754204646759438.0
4738161259,1754204646792593.8
4738194577,1754204646825854.8
4738227896,1754204646859317.0
4738261216,1754204646892616.8
4738294533,1754204646926906.8
4738327850,1754204646959255.8
4738361169,1754204646992490.8
4738394486,1754204647025776.8
4738427804,1754204647059163.8
4738461125,1754204647092332.0
4738494442,1754204647125647.2
4738527758,1754204647158877.8
4738561080,1754204647192318.2
4738594396,1754204647225632.8
4738627714,1754204647259053.0
4738661032,1754204647292191.0
4738694352,1754204647325517.5
4738727671,1754204647358810.5
4738760987,1754204647391738.0
4738794305,1754204647425084.8
4738827623,1754204647458501.0
4738860942,1754204647491746.8
4738894260,1754204647525057.2
4738927578,1754204647558375.0
4738960895,1754204647591638.5
4738994214,1754204647625007.8
4739027532,1754204647658393.0
4739060849,1754204647691648.8
4739094169,1754204647724953.5
4739127487,1754204647758277.2
4739160806,1754204647791639.2
4739194126,1754204647824986.5
4739227442,1754204647858309.8
4739260761,1754204647891600.2
4739294080,1754204647924924.0
4739327396,1754204647958302.0
4739360717,1754204647991566.8
4739394035,1754204648024924.2
4739427351,1754204648058377.2
4739460670,1754204648091576.5
4739493989,1754204648124908.0
4739527306,1754204648158196.2
4739560624,1754204648191516.0
4739593944,1754204648224846.2
4739627263,1754204648258163.0
4739660579,1754204648291425.5
4739693898,1754204648324805.8
4739727218,1754204648358111.8
4739760533,1754204648391343.0
4739793852,1754204648424641.5
4739827173,1754204648458164.0
4739860489,1754204648491303.8
4739893810,1754204648524535.8
4739927123,1754204648558027.8
4739960442,1754204648591230.0
4739993763,1754204648625665.2
4740027079,1754204648657930.5
4740060396,1754204648691226.8
4740093714,1754204648724580.5
4740127033,1754204648757862.0
4740160350,1754204648791160.2
4740193669,1754204648824520.0
4740226988,1754204648858170.2
4740260306,1754204648891144.8
4740293624,1754204648924486.8
4740326942,1754204648957796.0
4740360260,1754204648991077.5
4740393578,1754204649024417.2
4740426897,1754204649058761.0
4740460215,1754204649091025.5
4740493534,1754204649124380.0
4740526852,1754204649157676.8
4740560170,1754204649190981.2
4740593488,1754204649224304.0
4740626806,1754204649257761.0
4740660125,1754204649290994.5
4740693443,1754204649324334.0
4740726761,1754204649357626.8
4740760080,1754204649390930.0
4740793397,1754204649424319.8
4740826715,1754204649457591.8
4740860035,1754204649491895.0
4740893354,1754204649524243.0
4740926669,1754204649557531.0
4740959989,1754204649590873.2
4740993307,1754204649624167.0
4741026624,1754204649657573.2
4741059943,1754204649690859.8
4741093262,1754204649724069.8
4741126582,1754204649757360.8
4741159899,1754204649790806.5
4741193217,1754204649824086.8
4741226535,1754204649857382.0
4741259852,1754204649890667.0
4741293171,1754204649924111.2
4741326490,1754204649957394.2
4741359807,1754204649990689.5
4741393125,1754204650023939.2
4741426446,1754204650057376.0
4741459762,1754204650090753.0
4741493084,1754204650124883.2
4741526401,1754204650157345.5
4741559719,1754204650190645.2
4741593036,1754204650223852.8
4741626355,1754204650257197.8
4741659673,1754204650290520.5
4741692992,1754204650323832.0
4741726311,1754204650357127.8
4741759628,1754204650390486.5
4741792946,1754204650423814.0
4741826264,1754204650457175.0
4741859584,1754204650490430.0
4741892901,1754204650523732.2
4741926220,1754204650558105.8
4741959537,1754204650590402.0
4741992856,1754204650623689.0
4742026174,1754204650657012.0
4742059492,1754204650690346.0
4742092811,1754204650723673.8
4742126130,1754204650758062.0
4742159447,1754204650790352.8
4742192764,1754204650823661.8
4742226084,1754204650857045.0
4742259402,1754204650890219.8
4742292721,1754204650923516.5
4742326038,1754204650956918.5
4742359357,1754204650991220.8
4742392675,1754204651023489.0
4742425993,1754204651056794.0
4742459309,1754204651090072.5
4742492628,1754204651123402.0
4742525947,1754204651156783.8
4742559266,1754204651190123.5
4742592582,1754204651223390.0
4742625902,1754204651256841.0
4742659220,1754204651290026.5
4742692538,1754204651323359.5
4742725857,1754204651356688.0
4742759175,1754204651389947.8
4742792495,1754204651423265.5
4742825810,1754204651457633.8
4742859131,1754204651489986.8
4742892450,1754204651523307.2
4742925767,1754204651557630.0
4742959086,1754204651589946.5
4742992403,1754204651623246.2
4743025722,1754204651656638.5
4743059039,1754204651689982.2
4743092358,1754204651723252.2
4743125676,1754204651756602.2
4743158995,1754204651789942.0
4743192312,1754204651823183.8
4743225631,1754204651856534.5
4743258949,1754204651889825.8
4743292267,1754204651923104.2
4743325584,1754204651956481.0
4743358903,1754204651989829.2
4743392221,1754204652023079.8
4743425540,1754204652056527.0
4743458858,1754204652089731.0
4743492176,1754204652123040.2
4743525495,1754204652156345.5
4743558813,1754204652189672.5
4743592134,1754204652222948.2
4743625450,1754204652256260.5
4743658767,1754204652289604.0
4743692087,1754204652322901.0
4743725405,1754204652356210.0
4743758722,1754204652390194.8
4743792042,1754204652423498.8
4743825360,1754204652456866.0
4743858676,1754204652489822.5
4743891994,1754204652523169.2
4743925313,1754204652556469.2
4743958633,1754204652590842.8
4743991948,1754204652623098.2
4744025267,1754204652656380.2
4744058588,1754204652689899.0
4744091903,1754204652723087.8
4744125222,1754204652756495.8
4744158541,1754204652789920.8
4744191859,1754204652823236.5
4744225176,1754204652856661.5
4744258495,1754204652890646.2
4744291812,1754204652922954.8
4744325132,1754204652956217.8
4744358450,1754204652989726.2
4744391768,1754204653022992.2
4744425087,1754204653056358.8
4744458406,1754204653089807.2
4744491722,1754204653123131.0
4744525040,1754204653156478.0
4744558358,1754204653189635.8
4744591677,1754204653222884.2
4744624998,1754204653256362.0
4744658313,1754204653289546.2
4744691631,1754204653322898.8
4744724950,1754204653356221.0
4744758268,1754204653389467.5
4744791587,1754204653422819.5
4744824905,1754204653456175.0
4744858223,1754204653489669.0
4744891541,1754204653522958.8
4744924861,1754204653556268.5
4744958178,1754204653589332.2
4744991496,1754204653622655.8
4745024815,1754204653656062.0
4745058134,1754204653689509.5
4745091452,1754204653722724.5
4745124770,1754204653756024.0
4745158087,1754204653789360.5
4745191405,1754204653822671.5
4745224725,1754204653855998.0
4745258041,1754204653890222.0
4745291359,1754204653922487.5
4745324679,1754204653955794.2
4745357997,1754204653989144.2
4745391314,1754204654022448.0
4745424634,1754204654055910.0
4745457953,1754204654089490.2
4745491271,1754204654122814.5
4745524589,1754204654156143.2
4745557907,1754204654189453.8
4745591225,1754204654222634.0
4745624545,1754204654255927.0
4745657861,1754204654289216.2
4745691180,1754204654322520.0
4745724499,1754204654355700.8
4745757817,1754204654389173.2
4745791134,1754204654422667.8
4745824454,1754204654455959.0
4745857771,1754204654489273.0
4745891090,1754204654522432.8
4745924409,1754204654555668.0
4745957727,1754204654589033.2
4745991044,1754204654622489.0
4746024363,1754204654655932.2
4746057681,1754204654689125.8
4746090998,1754204654722345.5
4746124318,1754204654755646.0
4746157636,1754204654789013.8
4746190952,1754204654822331.5
4746224272,1754204654855584.2
4746257591,1754204654889009.8
4746290908,1754204654922137.0
4746324226,1754204654955415.8
4746357546,1754204654988837.5
4746390863,1754204655022040.2
4746424181,1754204655055415.5
4746457500,1754204655088769.5
4746490817,1754204655122129.0
4746524136,1754204655155374.2
4746557455,1754204655189679.2
4746590773,1754204655222058.8
4746624091,1754204655255379.8
4746657407,1754204655288656.8
4746690726,1754204655321936.8
4746724046,1754204655355307.2
4746757364,1754204655388619.8
4746790680,1754204655421827.2
4746823999,1754204655455139.0
4746857318,1754204655488448.5
4746890635,1754204655521764.8
4746923953,1754204655555090.5
4746957273,1754204655588413.0
4746990591,1754204655621721.0
4747023908,1754204655655106.5
4747057228,1754204655688340.5
4747090547,1754204655721699.5
4747123863,1754204655754969.0
4747157182,1754204655788307.5
4747190500,1754204655821643.0
4747223817,1754204655854918.8
4747257136,1754204655888257.8
4747290455,1754204655921594.0
4747323774,1754204655954908.2
4747357090,1754204655988237.0
4747390410,1754204656021527.8
4747423727,1754204656054926.0
4747457046,1754204656088196.0
4747490363,1754204656122530.0
4747523681,1754204656155826.2
4747557001,1754204656188152.2
4747590319,1754204656221432.0
4747623636,1754204656254746.8
4747656954,1754204656288128.5
4747690274,1754204656321425.8
4747723590,1754204656354724.2
4747756911,1754204656388062.0
4747790228,1754204656421413.8
4747823546,1754204656454836.2
4747856865,1754204656488035.0
4747890182,1754204656521360.0
4747923501,1754204656554663.5
4747956819,1754204656587988.8
4747990138,1754204656622368.5
4748023456,1754204656654677.0
4748056774,1754204656687936.0
4748090092,1754204656721253.2
4748123410,1754204656754558.2
4748156729,1754204656787900.5
4748190047,1754204656821195.2
4748223364,1754204656854606.8
4748256683,1754204656887862.5
4748290005,1754204656921274.5
4748323319,1754204656954605.2
4748356639,1754204656987916.5
4748389955,1754204657021252.0
4748423274,1754204657054570.2
4748456593,1754204657087860.0
4748489910,1754204657121098.8
4748523229,1754204657154398.5
4748556546,1754204657187703.0
4748589866,1754204657221020.8
4748623184,1754204657254437.2
4748656502,1754204657287664.8
4748689821,1754204657320984.8
4748723138,1754204657354334.2
4748756457,1754204657387617.2
4748789774,1754204657420957.2
4748823094,1754204657454310.2
4748856413,1754204657487568.0
4748889730,1754204657520892.0
4748923048,1754204657554192.0
4748956366,1754204657588561.2
4748989687,1754204657620980.0
4749023002,1754204657654342.8
4749056322,1754204657687605.2
4749089641,1754204657720799.5
4749122957,1754204657754093.2
4749156275,1754204657787440.5
4749189593,1754204657820899.5
4749222911,1754204657854222.8
4749256231,1754204657887497.0
4749289549,1754204657920746.0
4749322867,1754204657954009.8
4749356185,1754204657987322.8
4749389503,1754204658020690.5
4749422820,1754204658054053.2
4749456140,1754204658087337.8
4749489458,1754204658120735.0
4749522775,1754204658154032.2
4749556095,1754204658187339.5
4749589413,1754204658220692.8
4749622730,1754204658254004.0
4749656049,1754204658288371.0
4749689366,1754204658320661.2
4749722684,1754204658353837.8
4749756003,1754204658387145.5
4749789322,1754204658420503.8
4749822640,1754204658453961.0
4749855959,1754204658487149.2
4749889276,1754204658520426.0
4749922595,1754204658554033.5
4749955913,1754204658587329.8
4749989231,1754204658620696.5
4750022550,1754204658653821.8
4750055867,1754204658687130.8
4750089186,1754204658720472.5
4750122505,1754204658753682.0
4750155821,1754204658786954.2
4750189140,1754204658820304.8
4750222458,1754204658853841.2
4750255778,1754204658887127.8
4750289098,1754204658920328.5
4750322414,1754204658954646.0
4750355730,1754204658987061.5
4750389051,1754204659020281.8
4750422369,1754204659053585.0
4750455686,1754204659086979.8
4750489003,1754204659120309.2
4750522322,1754204659153765.5
4750555642,1754204659188103.8
4750588958,1754204659220424.5
4750622278,1754204659253683.0
4750655595,1754204659287038.8
4750688915,1754204659320192.2
4750722231,1754204659353459.0
4750755550,1754204659386798.2
4750788869,1754204659420167.5
4750822187,1754204659453379.2
4750855503,1754204659486703.2
4750888823,1754204659521076.2
4750922141,1754204659553301.2
4750955459,1754204659586670.0
4750988778,1754204659619986.8
4751022097,1754204659653346.2
4751055414,1754204659686608.8
4751088733,1754204659719924.0
4751122051,1754204659753248.5
4751155369,1754204659786567.0
4751188687,1754204659819862.2
4751222006,1754204659853183.8
4751255323,1754204659886499.0
4751288641,1754204659919860.0
4751321960,1754204659953109.0
4751355277,1754204659986475.5
4751388597,1754204660019781.8
4751421914,1754204660053441.8
4751455232,1754204660086655.2
4751488550,1754204660120041.0
4751521868,1754204660153023.5
4751555187,1754204660186335.0
4751588506,1754204660219655.5
4751621823,1754204660253007.8
4751655141,1754204660286255.0
4751688460,1754204660319619.5
4751721778,1754204660352997.0
4751755096,1754204660386337.0
4751788415,1754204660419678.0
4751821733,1754204660452976.5
4751855052,1754204660486230.2
4751888370,1754204660519554.8
4751921689,1754204660552860.5
4751955007,1754204660586166.5
4751988324,1754204660619469.8
4752021642,1754204660652793.0
4752054961,1754204660686117.5
4752088280,1754204660719362.5
4752121596,1754204660752745.0
4752154915,1754204660786067.0
4752188234,1754204660819390.8
4752221553,1754204660852833.0
4752254870,1754204660947248.0
4752288188,1754204660955389.8
4752321504,1754204660963169.8
4752354827,1754204660986625.2
4752388145,1754204661019938.2
4752421462,1754204661052717.2
4752454781,1754204661086082.0
4752488100,1754204661119340.8
4752521418,1754204661153007.5
4752554736,1754204661186324.0
4752588054,1754204661219549.2
4752621372,1754204661253007.2
4752654690,1754204661286280.5
4752688008,1754204661319541.0
4752721327,1754204661352942.0
4752754645,1754204661386045.2
4752787963,1754204661419355.2
4752821281,1754204661452707.8
4752854599,1754204661485989.2
4752887918,1754204661519326.2
4752921237,1754204661553691.0
4752954555,1754204661586109.2
4752987872,1754204661619433.8
4753021190,1754204661652810.8
4753054509,1754204661685915.5
4753087827,1754204661719153.5
4753121146,1754204661752377.2
4753154463,1754204661785751.0
4753187781,1754204661819041.8
4753221101,1754204661852389.5
4753254418,1754204661885642.5
4753287736,1754204661918995.8
4753321056,1754204661952304.2
4753354373,1754204661985662.5
4753387691,1754204662018916.5
4753421010,1754204662052346.8
4753454326,1754204662085624.0
4753487645,1754204662118895.2
4753520965,1754204662153169.8
4753554282,1754204662185541.8
4753587600,1754204662218922.0
4753620920,1754204662252172.8
4753654237,1754204662285598.8
4753687555,1754204662318868.8
4753720874,1754204662352124.5
4753754192,1754204662385584.0
4753787510,1754204662418917.2
4753820829,1754204662452187.0
4753854146,1754204662485598.8
4753887465,1754204662518885.8
4753920784,1754204662552199.2
4753954100,1754204662585321.5
4753987419,1754204662618604.8
4754020738,1754204662651901.5
4754054056,1754204662685194.0
4754087373,1754204662719539.5
4754120693,1754204662751827.5
4754154011,1754204662785182.0
4754187328,1754204662818488.5
4754220648,1754204662851866.0
4754253966,1754204662885223.2
4754287283,1754204662918522.5
4754320602,1754204662951906.0
4754353920,1754204662985328.5
4754387238,1754204663018783.5
4754420556,1754204663052098.2
4754453874,1754204663086413.5
4754487193,1754204663118739.5
4754520512,1754204663152024.8
4754553829,1754204663186074.2
4754587147,1754204663218379.5
4754620466,1754204663251824.0
4754653785,1754204663285044.5
4754687104,1754204663318334.5
4754720420,1754204663351608.0
4754753740,1754204663385216.2
4754787057,1754204663418532.8
4754820376,1754204663451899.2
4754853691,1754204663485206.8
4754887009,1754204663518391.0
4754920328,1754204663551683.8
4754953645,1754204663585049.2
4754986963,1754204663618223.5
4755020284,1754204663651586.8
4755053605,1754204663684888.0
4755086920,1754204663718176.2
4755120240,1754204663751492.5
4755153558,1754204663784853.0
4755186875,1754204663818120.0
4755220195,1754204663851464.0
4755253513,1754204663884805.0
4755286829,1754204663918029.8
4755320146,1754204663951336.2
4755353467,1754204663984727.5
4755386783,1754204664018107.0
4755420104,1754204664051515.2
4755453419,1754204664084813.0
4755486739,1754204664118075.8
4755520056,1754204664151345.2
4755553374,1754204664184779.5
4755586694,1754204664218101.5
4755620010,1754204664251391.5
4755653330,1754204664284731.2
4755686646,1754204664318016.0
4755719965,1754204664351334.5
4755753287,1754204664384632.2
4755786602,1754204664417853.0
4755819918,1754204664451236.8
4755853240,1754204664484568.8
4755886556,1754204664517767.0
4755919875,1754204664551074.0
4755953195,1754204664584448.2
4755986512,1754204664618853.0
4756019830,1754204664651110.2
4756053150,1754204664684419.0
4756086466,1754204664717644.2
4756119784,1754204664750924.5
4756153104,1754204664784285.5
4756186421,1754204664817696.8
4756219739,1754204664851114.5
4756253058,1754204664884504.5
4756286375,1754204664917718.2
4756319694,1754204664951058.2
4756353012,1754204664984336.5
4756386330,1754204665017715.2
4756419649,1754204665051014.5
4756452966,1754204665084293.2
4756486285,1754204665117678.0
4756519602,1754204665150975.5
4756552921,1754204665184263.5
4756586240,1754204665218618.0
4756619558,1754204665251029.5
4756652876,1754204665284211.5
